"order_id","amazon_id","flipkart_id","myntra_id","gender","location","product_category","quantity","coupan_status","ofline_spend","coupan_code","region","country","item_type","sales_channel","name","product","m_price","color","m_brand","category","f_price","stock_qty","f_ratings","f_brand","f_seller"
4580,"A-4580","F_4580","M-4580","M","California","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4581,"A-4581","F_4581","M-4581","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4582,"A-4582","F_4582","M-4582","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4583,"A-4583","F_4583","M-4583","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4584,"A-4584","F_4584","M-4584","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4585,"A-4585","F_4585","M-4585","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4586,"A-4586","F_4586","M-4586","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4587,"A-4587","F_4587","M-4587","M","California","Nest-USA","3","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4588,"A-4588","F_4588","M-4588","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4589,"A-4589","F_4589","M-4589","M","California","Nest-USA","2","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4590,"A-4590","F_4590","M-4590","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4591,"A-4591","F_4591","M-4591","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4592,"A-4592","F_4592","M-4592","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4593,"A-4593","F_4593","M-4593","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4594,"A-4594","F_4594","M-4594","M","California","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4595,"A-4595","F_4595","M-4595","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4596,"A-4596","F_4596","M-4596","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4597,"A-4597","F_4597","M-4597","M","California","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4598,"A-4598","F_4598","M-4598","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4599,"A-4599","F_4599","M-4599","M","California","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4600,"A-4600","F_4600","M-4600","M","California","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4601,"A-4601","F_4601","M-4601","M","California","Nest-USA","2","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4602,"A-4602","F_4602","M-4602","F","New York","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4603,"A-4603","F_4603","M-4603","F","New York","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4604,"A-4604","F_4604","M-4604","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4605,"A-4605","F_4605","M-4605","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4606,"A-4606","F_4606","M-4606","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4607,"A-4607","F_4607","M-4607","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4608,"A-4608","F_4608","M-4608","M","Chicago","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4609,"A-4609","F_4609","M-4609","M","Chicago","Nest-USA","2","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4610,"A-4610","F_4610","M-4610","M","Chicago","Nest-USA","3","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4611,"A-4611","F_4611","M-4611","M","Chicago","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4612,"A-4612","F_4612","M-4612","M","Chicago","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4613,"A-4613","F_4613","M-4613","M","Chicago","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4614,"A-4614","F_4614","M-4614","M","Chicago","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4615,"A-4615","F_4615","M-4615","M","Chicago","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4616,"A-4616","F_4616","M-4616","M","Chicago","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4617,"A-4617","F_4617","M-4617","M","California","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4618,"A-4618","F_4618","M-4618","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4619,"A-4619","F_4619","M-4619","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4620,"A-4620","F_4620","M-4620","M","California","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4621,"A-4621","F_4621","M-4621","M","California","Nest-USA","2","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4622,"A-4622","F_4622","M-4622","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4623,"A-4623","F_4623","M-4623","M","New York","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4624,"A-4624","F_4624","M-4624","M","New York","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4625,"A-4625","F_4625","M-4625","F","New Jersey","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4626,"A-4626","F_4626","M-4626","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4627,"A-4627","F_4627","M-4627","F","New Jersey","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4628,"A-4628","F_4628","M-4628","F","New Jersey","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4629,"A-4629","F_4629","M-4629","F","New Jersey","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4630,"A-4630","F_4630","M-4630","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4631,"A-4631","F_4631","M-4631","F","New Jersey","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4632,"A-4632","F_4632","M-4632","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4633,"A-4633","F_4633","M-4633","M","New York","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4634,"A-4634","F_4634","M-4634","M","New York","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4635,"A-4635","F_4635","M-4635","F","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4636,"A-4636","F_4636","M-4636","F","California","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4637,"A-4637","F_4637","M-4637","F","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4638,"A-4638","F_4638","M-4638","F","California","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4639,"A-4639","F_4639","M-4639","M","California","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4640,"A-4640","F_4640","M-4640","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4641,"A-4641","F_4641","M-4641","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4642,"A-4642","F_4642","M-4642","M","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4643,"A-4643","F_4643","M-4643","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4644,"A-4644","F_4644","M-4644","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4645,"A-4645","F_4645","M-4645","F","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4646,"A-4646","F_4646","M-4646","F","California","Nest-USA","3","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4647,"A-4647","F_4647","M-4647","F","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4648,"A-4648","F_4648","M-4648","F","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4649,"A-4649","F_4649","M-4649","F","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4650,"A-4650","F_4650","M-4650","F","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4651,"A-4651","F_4651","M-4651","F","California","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4652,"A-4652","F_4652","M-4652","F","California","Nest-USA","4","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4653,"A-4653","F_4653","M-4653","F","California","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4654,"A-4654","F_4654","M-4654","F","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4655,"A-4655","F_4655","M-4655","F","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4656,"A-4656","F_4656","M-4656","F","California","Nest-USA","2","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4657,"A-4657","F_4657","M-4657","F","California","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4658,"A-4658","F_4658","M-4658","F","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4659,"A-4659","F_4659","M-4659","F","California","Nest-USA","2","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4660,"A-4660","F_4660","M-4660","F","California","Nest-USA","2","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4661,"A-4661","F_4661","M-4661","F","California","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4662,"A-4662","F_4662","M-4662","F","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4663,"A-4663","F_4663","M-4663","F","California","Nest-USA","2","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4664,"A-4664","F_4664","M-4664","F","California","Nest-USA","2","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4665,"A-4665","F_4665","M-4665","F","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4666,"A-4666","F_4666","M-4666","F","California","Nest-USA","2","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4667,"A-4667","F_4667","M-4667","M","California","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4668,"A-4668","F_4668","M-4668","M","California","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4669,"A-4669","F_4669","M-4669","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4670,"A-4670","F_4670","M-4670","M","California","Nest-USA","4","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4671,"A-4671","F_4671","M-4671","M","California","Nest-USA","3","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4672,"A-4672","F_4672","M-4672","M","California","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4673,"A-4673","F_4673","M-4673","M","California","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4674,"A-4674","F_4674","M-4674","M","California","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4675,"A-4675","F_4675","M-4675","M","California","Nest-USA","2","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4676,"A-4676","F_4676","M-4676","M","California","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4677,"A-4677","F_4677","M-4677","F","Chicago","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4678,"A-4678","F_4678","M-4678","F","Chicago","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4679,"A-4679","F_4679","M-4679","F","Chicago","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4680,"A-4680","F_4680","M-4680","F","New Jersey","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4681,"A-4681","F_4681","M-4681","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4682,"A-4682","F_4682","M-4682","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4683,"A-4683","F_4683","M-4683","F","New Jersey","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4684,"A-4684","F_4684","M-4684","F","New Jersey","Nest-USA","1","Not Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4685,"A-4685","F_4685","M-4685","F","New Jersey","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4686,"A-4686","F_4686","M-4686","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4687,"A-4687","F_4687","M-4687","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4688,"A-4688","F_4688","M-4688","F","New Jersey","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4689,"A-4689","F_4689","M-4689","F","New Jersey","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4690,"A-4690","F_4690","M-4690","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4691,"A-4691","F_4691","M-4691","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4692,"A-4692","F_4692","M-4692","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4693,"A-4693","F_4693","M-4693","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4694,"A-4694","F_4694","M-4694","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4695,"A-4695","F_4695","M-4695","F","New Jersey","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4696,"A-4696","F_4696","M-4696","F","New Jersey","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4697,"A-4697","F_4697","M-4697","F","New Jersey","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4698,"A-4698","F_4698","M-4698","F","Chicago","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4699,"A-4699","F_4699","M-4699","F","Chicago","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4700,"A-4700","F_4700","M-4700","F","Chicago","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4701,"A-4701","F_4701","M-4701","F","Chicago","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4702,"A-4702","F_4702","M-4702","F","Chicago","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4703,"A-4703","F_4703","M-4703","F","Chicago","Nest-USA","2","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4704,"A-4704","F_4704","M-4704","F","Chicago","Nest-USA","2","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4705,"A-4705","F_4705","M-4705","F","Chicago","Nest-USA","1","Clicked",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4706,"A-4706","F_4706","M-4706","F","Chicago","Nest-USA","2","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4707,"A-4707","F_4707","M-4707","F","Chicago","Nest-USA","1","Used",4000,"ELEC30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
